"ID","WELL_LOCATION","FAC_NAME","FAC_TYPE","TEST_DATE","VENT_RATE","STATUS"
"a8k16000000fz0kAAA","111073405021W302","MRVH 111/07-34-050-21W3/02","WI","2014-08-29","1368","Item Updated"
"a8k16000000fxVvAAI","111073305022W302","WZLH 111/07-33-050-22W3/02","WI","2017-02-26","19","Item Updated"
"a8k16000000fz0yAAA","111073305022W300","WZLH 111/07-33-050-22W3/00","WI","2013-06-17","9","Item Updated"
"a8k16000000g1DNAAY","111073304920W303","MRVH 111/07-33-049-20W3/03","WI","2016-07-28","1196","Item Updated"
"a8k16000000fyTtAAI","111073204925W300","BGLH 111/07-32-049-25W300","WI","2012-06-06","488","Item Updated"
"a8k1L000000Kyq2QAC","111073105024W302","TNSH 111/07-31-050-24W3/02","WI","2017-11-26","12","Item Updated"
"a8k16000000fzCVAAY","111073105022W304","WZLH 111/07-31-050-22W3/04","WI","2012-04-17","7","Item Updated"
"a8k1L000000KykKQAS","111073105022W302","WZLH 111/07-31-050-22W3/02","WI","2018-03-05","481","Item Updated"
"a8k16000000fz1uAAA","111073104919W302","MCSI 111/07-31-049-19W3/02","WI","2009-05-04","480","Item Updated"
"a8k16000000fzYDAAY","111073004819W302","EDMH 111/07-30-048-19W3 WSEC","WI","2012-05-08","78","Item Updated"
"a8k16000000g1nmAAA","111072805123W302","CLTH 111/07-28-051-23W3/02","WI","2017-08-16","226","Item Updated"
"a8k16000000g0G0AAI","111072705226W300","TNNH 111/07-27-052-26W3 LDMR","WI","2011-02-23","3860","Item Updated"
"a8k16000000fzd9AAA","111072705022W302","WZLH 111/07-27-050-22W3 SPRK","WI","2009-09-13","10.8","Item Updated"
"a8k16000000fzjvAAA","111072705020W300","MRVH 111/07-27-050-20W3/00","WI","2013-07-23","7","Item Updated"
"a8k16000000g0TWAAY","111072704627W300","EPPH 111/07-27-046-27W3 GP","WI","2012-07-25","21","Item Updated"
"a8k16000000fzdLAAQ","111072704625W304","MRSH 111/07-27-046-25W3","WI","2013-08-20","75","Item Updated"
"a8k16000000g0QHAAY","111072604728W303","EPPH 111/07-26-047-28W3 MNVL","WI","2009-05-26","11","Item Updated"
"a8k16000000fzV3AAI","111072505123W303","CLTH 111/07-25-051-23W3 MNVL","WI","2009-08-16","28.7","Item Updated"
"a8k16000000fzVKAAY","111072504920W300","MRVH 111/07-25-049-20W3 WSEC","WI","2009-06-05","877","Item Updated"
"a8k16000000g0Q7AAI","111072504728W300","EPPH 111/07-25-047-28W3 SPRK","WI","2011-06-17","180","Item Updated"
"a8k16000000fxV2AAI","111072504722W302","RUSH 111/07-25-047-22W3/02","WI","2014-05-11","6","Item Updated"
"a8k16000000fy0ZAAQ","111072304922W303","GULH 111/07-23-049-22W3/03","WI","2014-05-02","380","Item Updated"
"a8k16000000fy0XAAQ","111072304922W300","GULH 111/07-23-049-22W3 SPRK","WI","2011-08-25","926","Item Updated"
"a8k16000000fzQ1AAI","111072004425W300","MRSH 111/07-20-044-25W3 SPRK","WI","2013-03-11","6","Item Updated"
"a8k16000000fxiWAAQ","111071905024W302","TNSH 111/07-19-050-24W3 SPRK","WI","2012-08-11","1463","Item Updated"
"a8k16000000g0oMAAQ","111071704827W300","EPPH 111/07-17-048-27W3 SPRK","WI","2013-10-03","32","Item Updated"
"a8k16000000g1KWAAY","111071605024W304","TNSH 111/07-16-050-24W3/04","WI","2013-07-06","1","Item Updated"
"a8k16000000fzL4AAI","111071505020W300","MRVH 111/07-15-050-20W3 WSEC","WI","2010-06-07","699","Item Updated"
"a8k16000000fzkUAAQ","111071304626W303","MRSH 111/07-13-046-26W3 MANN","WI","2010-06-01","491","Item Updated"
"a8k16000000g018AAA","111071105024W302","BGLH 111/07-11-050-24W3/02 WSEC","WI","2012-07-03","1534","Item Updated"
"a8k16000000fzdVAAQ","111071004626W300","MRSH 111/07-10-046-26W3 MCLN","WI","2012-06-20","1178","Item Updated"
"a8k16000000fzCuAAI","111070905122W304","WZLH 111/07-09-051-22W3/04","WI","2009-02-09","274.6","Item Updated"
"a8k16000000fxrMAAQ","111070705125W300","TNNH 111/07-07-051-25W3 MCLN","WI","2009-03-25","23","Item Updated"
"a8k16000000fxljAAA","111070705025W302","BGLH 111/07-07-050-25W3/02 MCLR","WI","2010-06-01","1738","Item Updated"
"a8k16000000fz4SAAQ","111070705019W300","MRVH 111/07-07-050-19W3/00","WI","2010-04-26","1753","Item Updated"
"a8k16000000fyA0AAI","111070505124W302","TNCH 111/07-05-051-24W3 GP","WI","2013-05-24","443","Item Updated"
"a8k16000000g1GmAAI","111070404922W302","GULH 111/07-04-049-22W3/02","WI","2014-07-05","6","Item Updated"
"a8k16000000fyNcAAI","111070404922W300","GULH 111/07-04-049-22W3 SPRK","WI","2012-05-20","78","Item Updated"
"a8k16000000fz9JAAQ","111070305122W302","WZLH 111/07-03-051-22W3 GP","WI","2012-05-03","56","Item Updated"
"a8k16000000fxrqAAA","111070204923W303","GULH 111/07-02-049-23W3 MNVL","WI","2011-07-23","56","Item Updated"
"a8k16000000fxrpAAA","111070204923W302","GULH 111/07-02-049-23W3/02","WI","2017-05-18","123","Item Updated"
"a8k16000000fxnqAAA","111070204923W300","GULH 111/07-02-049-23W3 WSEC","WI","2010-05-19","176","Item Updated"
"a8k16000000fxbvAAA","111063605027W300","ABRH 111/06-36-050-27W3 MCLN","WI","2009-06-02","913","Item Updated"
"a8k16000000fxzXAAQ","111063604722W302","RUSH 111/06-36-047-22W3 WSEC","WI","2011-06-11","10","Item Updated"
"a8k16000000fxjcAAA","111063504822W303","LSDH 111/06-35-048-22W3/03","WI","2014-05-19","331","Item Updated"
"a8k16000000fxjbAAA","111063504822W300","LSDH 111/06-35-048-22W3 SPRK","WI","2010-07-23","161","Item Updated"
"a8k16000000fyUYAAY","111063305125W300","TNNH 111/06-33-051-25W3 GP","WI","2012-07-17","103","Item Updated"
"a8k16000000fz0xAAA","111063305022W305","WZLH 111/06-33-050-22W3 MNVL","WI","2012-04-28","42","Item Updated"
"a8k16000000fz0wAAA","111063305022W304","WZLH 111/06-33-050-22W3 WSEC","WI","2009-06-26","68","Item Updated"
"a8k16000000fyMBAAY","111063205125W302","TNNH 111/06-32-051-25W3 GP","WI","2012-05-29","322","Item Updated"
"a8k16000000fyEiAAI","111062705126W300","TNNH 111/06-27-051-26W3 SPRK","WI","2010-06-01","309","Item Updated"
"a8k16000000fzd7AAA","111062705022W304","WZLH 111/06-27-050-22W3 MNVL","WI","2011-05-01","259","Item Updated"
"a8k16000000fzd6AAA","111062705022W303","WZLH 111/06-27-050-22W3/03","WI","2009-06-16","89.1","Item Updated"
"a8k1L000000KyocQAC","111062505123W304","CLTH 111/06-25-051-23W3/04","WI","2017-11-22","234","Item Updated"
"a8k16000000fyHhAAI","111062505026W300","TNSH 111/06-25-050-26W3 SPRK","WI","2009-08-11","733","Item Updated"
"a8k16000000fzggAAA","111062505020W300","MRVH 111/06-25-050-20W3 WSEC","WI","2009-05-05","42","Item Updated"
"a8k16000000g0xOAAQ","111062205120W300","MRVH 111/06-22-051-20W3/00","WI","2015-05-01","0","Item Updated"
"a8k16000000fzLKAAY","111062105123W300","CLTH 111/06-21-051-23W3/00","WI","2013-07-04","1","Item Updated"
"a8k16000000g0IPAAY","111061905127W300","ABRH 111/06-19-051-27W3/00","WI","2017-11-19","7248","Item Updated"
"a8k16000000fzZvAAI","111061804625W303","MRSH 111/06-18-046-25W3 MNVL","WI","2010-06-01","1.484","Item Updated"
"a8k16000000g0EAAAY","111061705225W300","TNNH 111/06-17-052-25W3 LDMR","WI","2010-05-01","110","Item Updated"
"a8k16000000fzVZAAY","111061705019W300","MRVH 111/06-17-050-19W3 WSEC","WI","2011-04-07","5","Item Updated"
"a8k16000000g0U8AAI","111061704827W300","EPPH 111/06-17-048-27W3 SPRK","WI","2013-08-31","18","Item Updated"
"a8k16000000g0M5AAI","111061604427W300","MRSH 111/06-16-044-27W3 SPRK","WI","2014-10-13","0","Item Updated"
"a8k16000000fz1kAAA","111061505122W303","WZLH 111/06-15-051-22W3 WSEC","WI","2009-09-03","79.1","Item Updated"
"a8k1L000000bmAgQAI","111061505024W304","TNSH 111/06-15-050-24W3/04","WI","2018-03-29","370","Item Updated"
"a8k16000000fyUgAAI","111061505024W302","TNSH 111/06-15-050-24W3/02 SPRK","WI","2012-07-06","111","Item Updated"
"a8k16000000fxp6AAA","111061504922W300","GULH 111/06-15-049-22W3 SPRK","WI","2011-05-19","134","Item Updated"
"a8k16000000fz6fAAA","111061504427W304","MRSH 111/06-15-044-27W3/04 COLONY","WI","2014-10-11","807","Item Updated"
"a8k16000000fzOrAAI","111061305123W300","CLTH 111/06-13-051-23W3/00","WI","2016-11-01","47","Item Updated"
"a8k1L000000KyqfQAC","111061304924W302","LSDH 111/06-13-049-24W3/02","WI","2018-01-18","237","Item Updated"
"a8k16000000fxryAAA","111061204923W303","GULH 111/06-12-049-23W3/03","WI","2014-07-30","119","Item Updated"
"a8k16000000fzdcAAA","111061204626W300","MRSH 111/06-12-046-26W3 CLNY","WI","2014-07-04","0","Item Updated"
"a8k16000000fxq1AAA","111061005026W300","BGLH 111/06-10-050-26W3 MCLN","WI","2010-03-01","6832","Item Updated"
"a8k16000000fyGBAAY","111060904821W302","RUSH 111/06-09-048-21W3 WSEC","WI","2010-08-23","20","Item Updated"
"a8k16000000fzGkAAI","111060904423W300","FRMH 111/06-09-044-23W3 SPRK","WI","2009-05-03","236","Item Updated"
"a8k16000000g098AAA","111060705225W300","TNNH 111/06-07-052-25W3/00","WI","2011-04-08","157","Item Updated"
"a8k16000000fxrLAAQ","111060705125W302","TNNH 111/06-07-051-25W3 MCLN","WI","2010-06-24","434","Item Updated"
"a8k16000000fySJAAY","111060704821W300","RUSH 111/06-07-048-21W3 WSEC","WI","2009-05-01","0","Item Updated"
"a8k16000000fxfMAAQ","111060605225W300","TNNH 111/06-06-052-25W3 LDMR","WI","2012-05-22","1869","Item Updated"
"a8k1L000000KykJQAS","111060505024W303","BGLH 111/06-05-050-24W3/03","WI","2018-02-26","620","Item Updated"
"a8k16000000fznCAAQ","111060405220W300","MRVH 111/06-04-052-20W3 CLNY","WI","2009-05-23","612.1","Item Updated"
"a8k16000000fy55AAA","111060404927W300","ABRH 111/06-04-049-27W3 SPRK","WI","2014-07-18","0","Item Updated"
"a8k16000000fxwtAAA","111060404821W300","RUSH 111/06-04-048-21W3 WSEC","WI","2010-10-11","38","Item Updated"
"a8k16000000fz9HAAQ","111060305122W304","WZLH 111/06-03-051-22W3 MNVL","WI","2012-04-18","116","Item Updated"
"a8k16000000fyG6AAI","111060305022W302","GULH 111/06-03-050-22W3 SPKY","WI","2009-05-14","996","Item Updated"
"a8k16000000fz5nAAA","111060304919W300","EDMH 111/06-03-049-19W3/00","WI","2015-07-25","3","Item Updated"
"a8k16000000fy9vAAA","111060105124W300","TNCH 111/06-01-051-24W3 MCLN","WI","2009-07-02","819","Item Updated"
"a8k16000000fzJtAAI","111060105020W300","MCSI 111/06-01-050-20W3/00","WI","2011-05-02","656","Item Updated"
"a8k16000000fxnjAAA","111060104923W302","GULH 111/06-01-049-23W3 WSEC","WI","2014-06-25","22","Item Updated"
"a8k16000000g1w3AAA","111053504822W304","LSDH 111/05-35-048-22W3/04","WI","2014-05-07","741","Item Updated"
"a8k16000000fxoeAAA","111053504822W300","LSDH 111/05-35-048-22W3 SPRK","WI","2010-08-22","234","Item Updated"
"a8k16000000fxoeAAA","111053504822W300","LSDH 111/05-35-048-22W3 SPRK","WI","2010-07-17","64","Item Updated"
"a8k16000000g1uUAAQ","111053504728W304","EPPH 111/05-35-047-28W3/04","WI","2016-03-05","55","Item Updated"
"a8k16000000fyUXAAY","111053305125W300","TNNH 111/05-33-051-25W3 GP","WI","2009-07-01","211.9","Item Updated"
"a8k16000000fz0tAAA","111053305022W300","WZLH 111/05-33-050-22W3 SPRK","WI","2009-06-27","181","Item Updated"
"a8k16000000fxW5AAI","111053204922W300","GULH 111/05-32-049-22W3 WSEC","WI","2016-08-19","81","Item Updated"
"a8k16000000g040AAA","111053204825W300","LSHH 111/05-32-048-25W3 SPRK","WI","2009-05-11","0","Item Updated"
"a8k16000000fxw0AAA","111053104822W300","LSDH 111/05-31-048-22W3 SPRK","WI","2009-07-17","91.7","Item Updated"
"a8k16000000fzzaAAA","111053104727W304","EPPH 111/05-31-047-27W3 MNVL","WI","2009-04-29","249","Item Updated"
"a8k16000000fzgMAAQ","111052905021W300","MRVH 111/05-29-050-21W3 WSEC","WI","2010-05-22","0","Item Updated"
"a8k16000000fyT1AAI","111052904724W300","LSDH 111/05-29-047-24W3 SPRK","WI","2009-06-21","17","Item Updated"
"a8k16000000fxTEAAY","111052705126W302","TNNH 111/05-27-051-26W3/02","WI","2017-06-09","251","Item Updated"
"a8k16000000g02bAAA","111052705125W300","TNCH 111/05-27-051-25W3 LDMR","WI","2010-05-01","301","Item Updated"
"a8k16000000fzjfAAA","111052505124W300","CLTH 111/05-25-051-24W3 SPRK","WI","2015-08-12","31","Item Updated"
"a8k16000000g077AAA","111052504826W300","LSHH 111/05-25-048-26W3 SPRK","WI","2009-05-18","0","Item Updated"
"a8k16000000fz0IAAQ","111052404821W302","EDMH 111/05-24-048-21W3 WSEC","WI","2009-06-06","31","Item Updated"
"a8k16000000g1x5AAA","111052304925W302","BGLH 111/05-23-049-25W3/02","WI","2017-05-29","11","Item Updated"
"a8k16000000g1BxAAI","111052304921W302","EDMH 111/05-23-049-21W3/02","WI","2017-04-11","1135","Item Updated"
"a8k16000000fxm2AAA","111051905127W302","NMNG 111/05-19-051-27W3 CLNY","WI","2013-05-11","0","Item Updated"
"a8k16000000g0vJAAQ","111051704827W302","EPPH 111/05-17-048-27W3/02","WI","2013-09-01","964","Item Updated"
"a8k16000000fxYAAAY","111051605024W302","TNSH 111/05-16-050-24W3 WSEC","WI","2009-07-04","1107.2","Item Updated"
"a8k16000000fxY9AAI","111051605024W300","TNSH 111/05-16-050-24W3/00","WI","2014-04-24","3789","Item Updated"
"a8k16000000fxmBAAQ","111051505025W303","TNSH 111/05-15-050-25W3/03","WI","2012-06-10","459","Item Updated"
"a8k16000000fxVLAAY","111051405020W304","MRVH 111/05-14-050-20W3/04","WI","2017-01-31","0","Item Updated"
"a8k16000000g1rhAAA","111051205024W304","BGLH 111/05-12-050-24W3/04","WI","2017-06-27","530","Item Updated"
"a8k16000000fy1nAAA","111051104927W300","ABRH 111/05-11-049-27W3 SPRK","WI","2014-04-21","0","Item Updated"
"a8k16000000fxloAAA","111050905025W300","TNSH 111/05-09-050-25W3 SPRK","WI","2012-06-08","685","Item Updated"
"a8k16000000fxloAAA","111050905025W300","TNSH 111/05-09-050-25W3 SPRK","WI","2010-09-01","178","Item Updated"
"a8k16000000fzgBAAQ","111050805020W300","MRVH 111/05-08-050-20W3/00","WI","2015-07-05","0","Item Updated"
"a8k16000000fxrJAAQ","111050705125W302","TNNH 111/05-07-051-25W3 MCLN","WI","2010-06-25","919","Item Updated"
"a8k16000000fz4QAAQ","111050705019W300","MRVH 111/05-07-050-19W3/00","WI","2011-02-07","2682","Item Updated"
"a8k16000000fySYAAY","111050704922W300","GULH 111/05-07-049-22W3/00","WI","2010-05-28","259","Item Updated"
"a8k16000000fySEAAY","111050704821W300","RUSH 111/05-07-048-21W3 WSEC","WI","2009-05-27","0","Item Updated"
"a8k16000000fznAAAQ","111050605219W300","MRVH 111/05-06-052-19W3 CLNY","WI","2009-05-20","786.1","Item Updated"
"a8k16000000g1kkAAA","111050605026W302","ABRH 111/05-06-050-26W3/02","WI","2017-04-07","99","Item Updated"
"a8k16000000fzxtAAA","111050605026W300","ABRH 111/05-06-050-26W3/00","WI","2014-01-28","689","Item Updated"
"a8k16000000k9c1AAA","111050505024W302","BGLH 111/05-05-050-24W3/02","WI","2018-03-28","1336","Item Updated"
"a8k16000000fyMnAAI","111050504925W302","BGLH 111/05-05-049-25W3 MCLN","WI","2014-01-13","1464","Item Updated"
"a8k16000000g1zoAAA","111050504823W303","LSDH 111/05-05-048-23W3/03","WI","2017-06-07","0","Item Updated"
"a8k16000000fy3WAAQ","111050205123W300","GULH 111/05-02-051-23W3 SPRK","WI","2009-06-23","215.7","Item Updated"
"a8k16000000fxd1AAA","111050105226W300","TNNH 111/05-01-052-26W3 MCLN","WI","2010-10-29","152","Item Updated"
"a8k16000000g1HcAAI","111050105021W303","MRVH 111/05-01-050-21W3/03","WI","2013-05-21","0","Item Updated"
"a8k16000000fzJsAAI","111050105020W300","MCSI 111/05-01-050-20W3/00","WI","2011-05-01","884","Item Updated"
"a8k16000000fyUsAAI","111043505126W300","TNNH 111/04-35-051-26W3 SPRK","WI","2014-03-31","704","Item Updated"
"a8k16000000fxocAAA","111043504822W303","LDSH 111/04-35-048-22W3/03 MNVL","WI","2011-07-13","356","Item Updated"
"a8k16000000fyOxAAI","111043404924W305","LSDH 111/04-34-049-24W3 MNVL","WI","2012-05-06","318","Item Updated"
"a8k16000000fxphAAA","111043404827W300","ABRH 111/04-34-048-27W3 SPRK","WI","2012-07-29","2","Item Updated"
"a8k16000000fz0rAAA","111043305022W303","WZLH 111/04-33-050-22W3 WSEC","WI","2009-06-24","958","Item Updated"
"a8k16000000fxzxAAA","111043304822W302","LSDH 111/04-33-048-22W3 WSEC","WI","2010-05-15","113","Item Updated"
"a8k16000000fxzwAAA","111043304822W300","LSDH 111/04-33-048-22W3 SPRK","WI","2009-07-08","139.6","Item Updated"
"a8k16000000fzWZAAY","111043304427W300","MRSH 111/04-33-044-27W3 SPRK","WI","2010-06-28","309","Item Updated"
"a8k16000000g1HjAAI","111043105022W302","WZLH 111/04-31-050-22W3/02","WI","2015-07-28","5","Item Updated"
"a8k16000000fyKjAAI","111042804924W304","LSDH 111/04-28-049-24W3 MNVL","WI","2009-04-30","128","Item Updated"
"a8k16000000g1u6AAA","111042705126W303","TNNH 111/04-27-051-26W3/03","WI","2016-05-08","27","Item Updated"
"a8k16000000fyLeAAI","111042705125W302","TNCH 111/04-27-051-25W3 SPRK","WI","2010-05-01","2","Item Updated"
"a8k16000000g1opAAA","111042704523W300","FRMH 111/04-27-045-23W3/00","WI","2014-09-30","0","Item Updated"
"a8k16000000fzVFAAY","111042605123W303","CLTH 111/04-26-051-23W3 MNVL","WI","2012-04-07","607","Item Updated"
"a8k16000000fxvEAAQ","111041905125W304","TNNH 111/04-19-051-25W3 MNVL","WI","2010-06-20","253","Item Updated"
"a8k16000000fzmuAAA","111041905020W300","MRVH 111/04-19-050-20W3 WSEC","WI","2012-04-29","118","Item Updated"
"a8k16000000g1PkAAI","111041705125W304","TNNH 111/04-17-051-25W3/04","WI","2013-07-16","153","Item Updated"
"a8k16000000g0vbAAA","111041705124W302","TNCH 111/04-17-051-24W3/02","WI","2014-04-06","478","Item Updated"
"a8k16000000fzokAAA","111041604726W300","LSHH 111/04-16-047-26W3 LDMR","WI","2009-07-06","64","Item Updated"
"a8k16000000fzLFAAY","111041505021W300","MRVH 111/04-15-050-21W3/00","WI","2009-06-23","6.7","Item Updated"
"a8k16000000fy1EAAQ","111041404824W302","LSDH 111/04-14-048-24W3 MCLN","WI","2011-09-16","7","Item Updated"
"a8k16000000g1XeAAI","111041305222W303","WLZH 111/04-13-052-22W3/03","WI","2016-06-21","1","Item Updated"
"a8k16000000fz1oAAA","111041305222W300","CLTH 111/04-13-052-22W3 WSEC","WI","2013-06-17","25","Item Updated"
"a8k16000000fxuhAAA","111041305025W303","TNSH 111/04-13-050-25W3 SPRK","WI","2013-05-29","232","Item Updated"
"a8k16000000fxgOAAQ","111041304924W300","LSDH 111/04-13-049-24W3/00","WI","2016-06-14","143","Item Updated"
"a8k16000000g0ozAAA","111041304825W303","LSHH 111/04-13-048-25W3/03","WI","2012-06-09","244","Item Updated"
"a8k16000000fy1lAAA","111041104927W302","ABRH 111/04-11-049-27 W3 SPRK","WI","2010-09-01","780","Item Updated"
"a8k16000000fzJvAAI","111041104423W300","FRMH 111/04-11-044-23W3 SPRK","WI","2010-05-01","1200","Item Updated"
"a8k16000000fy7MAAQ","111041005123W300","GULH 111/04-10-051-23W3 WSEC","WI","2010-07-20","238","Item Updated"
"a8k16000000g10lAAA","111041004922W302","GULH 111/04-10-049-22W3/02","WI","2014-07-21","705","Item Updated"
"a8k16000000g1ogAAA","111040905025W302","Tflags S Oil 111/04-09-050-25W3/02","WI","2015-08-02","528","Item Updated"
"a8k16000000fxlZAAQ","111040505025W300","BGLH 111/04-05-050-25W3 SPRK","WI","2012-06-02","739","Item Updated"
"a8k1L000000KyrWQAS","111040404922W302","GULH 111/04-04-049-22W3","WI","2017-08-29","7","Item Updated"
"a8k16000000fzcGAAQ","111040105223W300","CLTH 111/04-01-052-23W3/00","WI","2013-06-17","44","Item Updated"
"a8k16000000fxuxAAA","111040105027W302","ABRH 111/04-01-050-27W3 MCLN","WI","2009-07-24","2500.6","Item Updated"
"a8k16000000fxbtAAA","111033605027W300","ABRH 111/03-36-050-27W3 MCLN","WI","2009-06-03","175","Item Updated"
"a8k16000000fxzrAAA","111033304822W300","LSDH 111/03-33-048-22W3 SPRK","WI","2009-07-09","127.6","Item Updated"
"a8k16000000fzWYAAY","111033304427W300","MRSH 111/03-33-044-27W3 SPRK","WI","2013-06-08","82","Item Updated"
"a8k16000000fyUKAAY","111033205125W303","TNNH 111/03-32-051-25W3/03","WI","2011-04-23","1451","Item Updated"
"a8k16000000fzgKAAQ","111032905021W300","MRVH 111/03-29-050-21W3 WSEC","WI","2012-05-27","0","Item Updated"
"a8k16000000fyPzAAI","111032805125W303","TNCH 111/03-28-051-25W3 MNVL","WI","2009-05-15","383","Item Updated"
"a8k16000000g1ECAAY","111032705126W302","TNNH 111/03-27-051-26W3/02","WI","2017-06-12","2","Item Updated"
"a8k16000000g1LYAAY","111032704923W302","GULH 111/03-27-049-23W3/02","WI","2015-05-25","134","Item Updated"
"a8k16000000g075AAA","111032504826W300","LSHH 111/03-25-048-26W3 SPRK","WI","2009-05-18","357","Item Updated"
"a8k16000000fxTNAAY","111032405020W302","MRVH 111/03-24-050-20W3/02","WI","2014-07-13","26","Item Updated"
"a8k16000000g0obAAA","111032404828W302","EPPH 111/03-24-048-28W3 CLNY","WI","2010-02-01","1730","Item Updated"
"a8k16000000fzmtAAA","111031905020W304","MRVH 111/03-19-050-20W3/04","WI","2017-07-30","22","Item Updated"
"a8k16000000g1t9AAA","111031805223W303","CLTH 111/03-18-052-23W3/03","WI","2015-07-09","115","Item Updated"
"a8k16000000g0U6AAI","111031704827W302","EPPH 111/03-17-048-27W3/02 CLNY","WI","2013-10-06","4372","Item Updated"
"a8k16000000fxY5AAI","111031605024W300","TNSH 111/03-16-050-24W3 GP","WI","2011-09-26","0","Item Updated"
"a8k16000000g1uaAAA","111031604922W302","GULH 111/03-16-049-22W3/02","WI","2016-04-03","344","Item Updated"
"a8k16000000fxs2AAA","111031504923W300","GULH 111/03-15-049-23W3 WSEC","WI","2009-06-16","142","Item Updated"
"a8k16000000g0XWAAY","111031504628W300","EPPH 111/03-15-046-28W3 SPRK","WI","2010-05-01","457","Item Updated"
"a8k16000000fyMCAAY","111031305126W300","TNNH 111/03-13-051-26W3 SPRK","WI","2013-05-07","121","Item Updated"
"a8k16000000g1GeAAI","111031304825W302","LSHH 111/03-13-048-25W3/02","WI","2015-09-22","76","Item Updated"
"a8k16000000g0SSAAY","111031205227W300","TNNH 111/03-12-052-27W3 MCLN","WI","2012-05-22","249","Item Updated"
"a8k16000000fxz9AAA","111031205126W300","TNNH 111/03-12-051-26W3/00","WI","2013-06-01","0","Item Updated"
"a8k16000000fzdYAAQ","111031204626W300","MRSH 111/03-12-046-26W3 MCLN","WI","2012-07-02","613","Item Updated"
"a8k16000000fy1gAAA","111031104927W300","ABRH 111/03-11-049-27W3 SPRK","WI","2010-09-01","782","Item Updated"
"a8k16000000fxa8AAA","111031104922W300","GULH 111/03-11-049-22W3 WSEC","WI","2012-05-17","245","Item Updated"
"a8k16000000fzxyAAA","111031005026W300","BGLH 111/03-10-050-26W3 MCLN","WI","2011-09-26","108","Item Updated"
"a8k16000000g0vpAAA","111030705225W302","TNNH 111/03-07-052-25W3/02","WI","2013-09-13","687","Item Updated"
"a8k16000000g1J8AAI","111030705127W302","ABRH 111/03-07-051-27W3/02","WI","2017-04-21","13","Item Updated"
"a8k16000000fzFlAAI","111030505122W300","WZHL 111/03-05-051-22W3 GP","WI","2012-05-21","38","Item Updated"
"a8k16000000g10EAAQ","111030105025W305","BGLH 111/03-01-050-25W3/05","WI","2017-05-23","755","Item Updated"
"a8k16000000fyGnAAI","111030104928W302","ABRH 111/03-01-049-28W3 GP","WI","2010-08-13","849","Item Updated"
"a8k16000000fxXPAAY","111023404925W302","BGLH 111/02-34-049-25W3 SPRK","WI","2010-11-06","2328","Item Updated"
"a8k16000000fxztAAA","111023304822W300","LSDH 111/02-33-048-22W3 SPRK","WI","2010-05-13","318","Item Updated"
"a8k16000000fyTpAAI","111023204925W300","BGLH 111/02-32-049-25W3 SPRK","WI","2014-12-15","612","Item Updated"
"a8k16000000g21bAAA","111023105022W302","WZLH 111/02-31-050-22W3/02","WI","2015-07-29","12","Item Updated"
"a8k16000000fxdWAAQ","111022804925W300","BGLH 111/02-28-049-25W3 SPRK","WI","2012-08-01","2","Item Updated"
"a8k16000000fzjqAAA","111022705020W300","MRVH 111/02-27-050-20W3 WSEC","WI","2009-05-18","130.5","Item Updated"
"a8k16000000fyNNAAY","111022704822W303","LSDH 111/02-27-048-22W3 MNVL","WI","2010-03-15","736","Item Updated"
"a8k16000000fxytAAA","111022505025W304","TNSH 111/02-25-050-25W3 WSEC","WI","2009-06-27","36","Item Updated"
"a8k16000000g1CyAAI","111022505020W303","MRVH 111/02-25-050-20W3/03","WI","2016-06-02","438","Item Updated"
"a8k16000000g0S7AAI","111022504925W303","BGLH 111/02-25-049-25W3 GP","WI","2010-08-01","409","Item Updated"
"a8k16000000g0S7AAI","111022504925W303","BGLH 111/02-25-049-25W3 GP","WI","2009-05-09","0","Item Updated"
"a8k16000000g1rSAAQ","111022504921W300","MRVH 111/02-25-049-21W3/00","WI","2017-06-10","2","Item Updated"
"a8k16000000g1GDAAY","111022504728W304","EPPH 111/02-25-047-28W3/04","WI","2015-06-10","46","Item Updated"
"a8k16000000fxZDAAY","111022404925W300","BGLH 111/02-24-049-25W3 SPRK","WI","2012-07-27","0","Item Updated"
"a8k16000000fzoqAAA","111022404726W300","LSHH 111/02-24-047-26W3 SPRK","WI","2009-06-16","12","Item Updated"
"a8k16000000fyGeAAI","111022104924W303","LSDH 111/02-21-049-24W3/02 MNVL","WI","2010-05-22","63","Item Updated"
"a8k16000000g0PqAAI","111022004627W300","EPPH 111/02-20-046-27W3 SPRK","WI","2012-06-02","545","Item Updated"
"a8k16000000fzROAAY","111021904819W300","EDMH 111/02-19-048-19W3 WSEC","WI","2009-05-05","128.8","Item Updated"
"a8k16000000fxrVAAQ","111021805125W300","TNNH 111/02-18-051-25W3 SPRK","WI","2009-09-08","196","Item Updated"
"a8k16000000fz9nAAA","111021705223W300","CLTH 111/02-17-052-23W3/00","WI","2017-08-27","251","Item Updated"
"a8k16000000fz4rAAA","111021705119W300","MRVH 111/02-17-051-19W3 WSEC","WI","2013-07-14","0","Item Updated"
"a8k16000000fyUqAAI","111021605024W302","TNSH 111/02-16-050-24W3 WSEC","WI","2011-09-07","689","Item Updated"
"a8k16000000fyUpAAI","111021605024W300","TNSH 111/02-16-050-24W3 GP","WI","2010-09-01","6","Item Updated"
"a8k16000000fzIFAAY","111021405020W300","MRVH 111/02-14-050-20W3 WSEC","WI","2010-06-02","163","Item Updated"
