"ID","U_APPLICATION","EXTERNAL_ID","NAME","USED_FOR","HOST_NAME","MANUFACTURER","MODEL_ID","OS","OS_VERSION","SHORT_DESCRIPTION","SYS_CLASS_NAME","SYS_CREATED_ON","SYS_CREATED_BY","U_CMDB_CRITICALITY","STATUS"
"a8m6300000004PjAAI","","CGWAPP753PD","CGWAPP753PD","Production","CGWAPP753PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2014-09-26 10:51","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004PkAAI","","CGWAPP754PD","CGWAPP754PD","Production","CGWAPP754PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2014-09-26 10:52","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004PlAAI","","CGWAPP755PD","CGWAPP755PD","Production","CGWAPP755PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2014-09-26 10:52","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003CkAAI","BDNA Normalize, BDNA Analyze, BDNA Technopedia","CGWAPP756PD","CGWAPP756PD","Production","CGWAPP756PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","BDNA app server","Windows Server","2014-09-16 14:41","mid_husky","(3) Business Important","Item Updated"
"a8m6300000003JtAAI","Concur","CGWAPP758PD","CGWAPP758PD","Production","CGWAPP758PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2014-09-23 11:05","mid_husky","(3) Business Important","Item Updated"
"a8m63000000038SAAQ","Exchange 2010","CGWAPP763PD","CGWAPP763PD","Production","CGWAPP763PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1","IIA AD/Exch admin server - Red Zone","Windows Server","2014-10-01 9:40","zcs2x","(5) Mission Critical","Item Updated"
"a8m6300000003EaAAI","PalantirDATAFLOW","CGWAPP766PD","CGWAPP766PD","Production","CGWAPP766PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","PalantirDATAFLOW application service production environment

20150902 - Added related Application, confirmed environment is set as PROD, as per data collected from recent patching","Windows Server","2014-10-06 16:30","mid_husky","(4) Business Critical","Item Updated"
"a8m63000000039lAAA","LogARC (Log Suite)","CGWAPP771PD","CGWAPP771PD","Production","CGWAPP771PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","Logarc Upgrade? See INC0329625","Windows Server","2014-10-10 10:55","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000004PmAAI","","CGWAPP790PD","CGWAPP790PD","Production","CGWAPP790PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2014-10-29 10:13","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003HvAAI","SonarQube","CGWAPP792PD","CGWAPP792PD","Production","CGWAPP792PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","20150824 - Added related Application, as per data collected from recent patching","Windows Server","2014-11-13 11:56","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000003AKAAY","Ascent","CGWAPP797PD","CGWAPP797PD","Production","CGWAPP797PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","Version 11.1.11","Windows Server","2014-11-19 16:31","mid_husky","(3) Business Important","Item Updated"
"a8m6300000004PnAAI","Unknown (Prod Ctl Review)","CGWAPP807TS","CGWAPP807TS","Production","CGWAPP807TS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","Microsoft for MIO testing","Windows Server","2014-12-08 7:04","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004PoAAI","","CGWAPP809TS","CGWAPP809TS","Test","CGWAPP809TS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","VMWare web client","Windows Server","2014-12-03 15:17","mid_husky","(1) Non-Critical","Item Created"
"a8m63000000038MAAQ","OnCommand Insight","CGWAPP815PD","CGWAPP815PD","Production","CGWAPP815PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","NetApp OnCommand Insight","Windows Server","2014-12-08 14:23","mid_husky","(2) Productivity Important","Item Updated"
"a8m6300000003AwAAI","OnCommand Insight","CGWAPP816PD","CGWAPP816PD","Production","CGWAPP816PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","NetApp OCI Data Warehouse","Windows Server","2014-12-08 16:20","mid_husky","(2) Productivity Important","Item Updated"
"a8m6300000004PpAAI","","CGWAPP817TS","CGWAPP817TS","Test","CGWAPP817TS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2014-12-11 8:49","mid_husky","(1) Non-Critical","Item Created"
"a8m630000000387AAA","Material Master Request System (MMRS)","CGWAPP823PD","CGWAPP823PD","Production","CGWAPP823PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2015-01-09 9:54","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000003DVAAY","Lease Expiry Evaluation Client","CGWAPP826PD","CGWAPP826PD","Production","CGWAPP826PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","Lease Expiry Evaluation application server

20150908 - Added related Application","Windows Server","2015-01-26 7:08","mid_husky","(2) Productivity Important","Item Updated"
"a8m6300000004PqAAI","","CGWAPP826PS","CGWAPP826PS","","CGWAPP826PS","","Unknown","Windows 2012 R2 Standard","","","Windows Server","2017-06-13 9:43","mid_husky","(1) Non-Critical","Item Created"
"a8m630000000396AAA","APPIAN (Prod Ctl REQ Review - Ramsha's Del Ready), Compensatory Royalty, Appian BPM Platform","CGWAPP841PD","CGWAPP841PD","Production","CGWAPP841PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","HEIGIS Link Server","Windows Server","2015-01-26 17:00","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000003GrAAI","DM Content Server (ECM)","CGWAPP846PD","CGWAPP846PD","Production","CGWAPP846PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","DM-PD SharePoint Crawl Front End



DC: Airdrie (DR)

","Windows Server","2015-02-09 7:10","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000003IxAAI","DM Content Server (ECM)","CGWAPP847PD","CGWAPP847PD","Production","CGWAPP847PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","DM-PD SharePoint AGA Front End



DC: Airdrie (DR)

","Windows Server","2015-02-09 7:10","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000003KXAAY","SCADA -WELL CORP - Microhard NMS Server CGWAPP848PD","CGWAPP848PD","CGWAPP848PD","Production","CGWAPP848PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","see CHG0023885 for clues



DC: Airdrie (DR)

","Windows Server","2015-02-06 13:14","mid_husky","(2) Productivity Important","Item Updated"
"a8m6300000004PrAAI","Openview","CGWAPP873TS","CGWAPP873TS","Test","CGWAPP873TS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","INC0386992 - test OS upgrade on the PCI OpenView server - Noted by Chris Sembaluk","Windows Server","2015-02-20 8:29","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004PsAAI","Openview","CGWAPP874TS","CGWAPP874TS","Test","CGWAPP874TS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows � 2008 Enterprise","6.0.6002","INC0386992 - test OS upgrade on the PCI OpenView server - Noted by Chris Sembaluk ","Windows Server","2015-02-20 8:29","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004PtAAI","Know the Network (KTN) POC?","CGWAPP875TS","CGWAPP875TS","Test","CGWAPP875TS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2015-02-24 9:39","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004PuAAI","RightAngle","CGWAPP877PD","CGWAPP877PD","Staging","CGWAPP877PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","RightAngle 14.1 Upgrade Project - Terminal Server","Windows Server","2015-02-25 13:43","mid_husky","(1) Non-Critical","Item Created"
"a8m63000000039FAAQ","RightAngle","CGWAPP892PD","CGWAPP892PD","Production","CGWAPP892PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Hosts the RAMQ services","Windows Server","2015-03-03 9:13","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000003HkAAI","RightAngle","CGWAPP893PD","CGWAPP893PD","Production","CGWAPP893PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Hosts the RAMQ services","Windows Server","2015-03-03 9:13","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000003ARAAY","RightAngle","CGWAPP894PD","CGWAPP894PD","Production","CGWAPP894PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Hosts the RAMQ services","Windows Server","2015-03-03 9:13","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000003BaAAI","RightAngle","CGWAPP895PD","CGWAPP895PD","Staging","CGWAPP895PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","RightAngle 14.1 Upgrade Project - RAMQ","Windows Server","2015-03-03 9:13","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000003GhAAI","RightAngle","CGWAPP896PD","CGWAPP896PD","Staging","CGWAPP896PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","RightAngle 14.1 Upgrade Project - RAMQ","Windows Server","2015-03-03 9:14","mid_husky","(1) Non-Critical","Item Updated"
"a8m63000000038tAAA","Matrix Gemini LIMS ASL V5, Matrix Gemini LIMS HLU V5, Laboratory Information Management System Web - Analytical Services Lab Lloyd (LIMS ASL Web), Laboratory Information Management System Web - Sunrise (LIMS SUN Web)","CGWAPP897PD","CGWAPP897PD","Production","CGWAPP897PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","","Windows Server","2015-03-03 15:43","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000003MWAAY","RightAngle","CGWAPP900PD","CGWAPP900PD","Production","CGWAPP900PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Terminal Server 2008","Windows Server","2015-03-03 11:53","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000003MiAAI","Openview","CGWAPP910PD","CGWAPP910PD","Production","CGWAPP910PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2015-03-06 8:44","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000003BxAAI","Landmark License Application Manager (LAM)","CGWAPP913PD","CGWAPP913PD","Production","CGWAPP913PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","Well Systems' LAM Server","Windows Server","2015-03-13 8:51","mid_husky","(2) Productivity Important","Item Updated"
"a8m6300000003HqAAI","Syncade LTM","CGWAPP917PD","CGWAPP917PD","Production","CGWAPP917PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Syncade LTM Prod Database/Application Server","Windows Server","2015-10-20 14:13","macneis","(4) Business Critical","Item Updated"
"a8m6300000003HBAAY","FME Desktop, FME Scheduled Job, FME Server","CGWAPP942PD","CGWAPP942PD","Production","CGWAPP942PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2015-04-21 9:59","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000004PvAAI","SCADA -WELL CORP - Oil SCADA","CGWAPP944TS","CGWAPP944TS","Test","CGWAPP944TS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Oil SCADA Test server. The application uses a propriatory database: Polyhedra.","Windows Server","2015-04-24 13:49","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004PwAAI","SCADA -WELL CORP - Oil SCADA 2","CGWAPP945TS","CGWAPP945TS","Test","CGWAPP945TS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","SCADA Oil2 TEST.   

The application uses a propriatory database: Polyhedra.","Windows Server","2015-04-24 13:48","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004PxAAI","SCADA -WELL CORP - Gas SCADA 2","CGWAPP947TS","CGWAPP947TS","Test","CGWAPP947TS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","Gas SCADA 2 TEST. The application uses a propriatory database: Polyhedra.","Windows Server","2015-04-24 13:49","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004PyAAI","SharePoint (ECM)","CGWAPP954PD","CGWAPP954PD","Production","CGWAPP954PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","SharePoint XL-WEB  - Has not been added to farm as of yet.","Windows Server","2015-04-30 14:01","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004PzAAI","","CGWAPP957PD","CGWAPP957PD","Production","CGWAPP957PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","Storepoint POS - Not Storepoint - Maybe was to be AspecTech License Server - Not in use - So will be decom","Windows Server","2015-05-04 15:33","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003KwAAI","Trade Compliance (K3)","CGWAPP959PD","CGWAPP959PD","Production","CGWAPP959PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","Trade Compliance production server","Windows Server","2015-05-05 14:45","mid_husky","(3) Business Important","Item Updated"
"a8m6300000004Q0AAI","IPS (Integrated Pipeline System - Midstream)","CGWAPP961TS","CGWAPP961TS","Test","CGWAPP961TS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","No IPS perhaps - EMESE's group","Windows Server","2015-05-08 13:28","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004Q1AAI","Identity Manager","CGWAPP963PD","CGWAPP963PD","Production","CGWAPP963PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","INC0421070 clue to  Dir Sync Application - Rainer ","Windows Server","2015-05-12 14:59","mid_husky","(5) Mission Critical","Item Created"
"a8m6300000003LuAAI","XHQ","CGWAPP966PD","CGWAPP966PD","Production","CGWAPP966PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Enterprise","6.1.7601","collab hub Web/Database server (XHQ)","Windows Server","2015-05-20 14:19","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000003KcAAI","IPS (Integrated Pipeline System - Midstream)","CGWAPP970QA","CGWAPP970QA","QA","CGWAPP970QA","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","IPS application server for DR QA



DC: COLO","Windows Server","2015-05-22 12:36","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000004Q2AAI","","CGWAPP971QA","CGWAPP971QA","","CGWAPP971QA","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","","Windows Server","2015-05-22 12:36","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004Q3AAI","","CGWAPP972QA","CGWAPP972QA","","CGWAPP972QA","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard ","6.1.7601","","Windows Server","2015-05-22 12:36","mid_husky","(1) Non-Critical","Item Created"
"a8m63000000039cAAA","ARIS","CGWAPP973PD","CGWAPP973PD","Staging","CGWAPP973PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2015-05-23 15:17","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000003GvAAI","ARIS","CGWAPP974PD","CGWAPP974PD","Staging","CGWAPP974PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2015-05-23 15:18","mid_husky","(1) Non-Critical","Item Updated"
"a8m6300000003KmAAI","VMware Site Recovery Manager","CGWAPP977PD","CGWAPP977PD","Production","CGWAPP977PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","SRM as per INC0428789","Windows Server","2015-05-29 10:01","mid_husky","(3) Business Important","Item Updated"
"a8m6300000003ETAAY","Cisco Information Server (CIS)","CGWAPP978PD","CGWAPP978PD","Production","CGWAPP978PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","CIS as per INC0430985","Windows Server","2015-06-15 7:01","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000003GNAAY","Cisco Information Server (CIS)","CGWAPP979PD","CGWAPP979PD","Production","CGWAPP979PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","Cisco Information Server - Identified through related change","Windows Server","2015-06-02 13:01","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000003FMAAY","FM Interact 8.4","CGWAPP981PD","CGWAPP981PD","Production","CGWAPP981PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","INC0430630 - FM Interact FM:Interact� 8.4.1 ","Windows Server","2015-06-02 14:45","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000004Q4AAI","SCADA -WELL CORP - Matrikon OPC Tunneler CGWAPP430PD","CGWAPP985TS","CGWAPP985TS","Test","CGWAPP985TS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","DataCenter: Airdrie(DR)","Windows Server","2015-06-11 8:44","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004Q5AAI","SCADA -WELL CORP - RsLinx Classic Gateway CGWAPP431PD","CGWAPP986TS","CGWAPP986TS","Test","CGWAPP986TS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","SCADA - FSLinx/GAS FSGateway Test Server



datacenter: Airdrie(DR)","Windows Server","2015-06-11 8:44","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000004Q6AAI","SCADA -WELL CORP - Corporate Licence","CGWAPP987TS","CGWAPP987TS","Test","CGWAPP987TS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2008 R2 Standard","6.1.7601","SCADA Archive/Licence Test Server



Datacenter: Airdrie(DR)","Windows Server","2015-06-10 16:08","mid_husky","(1) Non-Critical","Item Created"
"a8m6300000003LcAAI","Cisco Information Server (CIS)","CGWAPP988PD","CGWAPP988PD","Production","CGWAPP988PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","Cisco Information App server","Windows Server","2015-06-11 15:58","mid_husky","(4) Business Critical","Item Updated"
"a8m6300000004Q7AAI","AVEVA Engineering","CGWAVEVA01PD","CGWAVEVA01PD","Production","CGWAVEVA01PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2017-02-06 15:32","neishg","(2) Productivity Important","Item Created"
"a8m6300000004Q8AAI","AVEVA Engineering","CGWAVEVA02PD","CGWAVEVA02PD","Production","CGWAVEVA02PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2017-02-08 7:10","neishg","(2) Productivity Important","Item Created"
"a8m6300000004Q9AAI","AVEVA Engineering","CGWAVEVA03PD","CGWAVEVA03PD","Production","CGWAVEVA03PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2017-02-08 7:13","neishg","(2) Productivity Important","Item Created"
"a8m6300000004QAAAY","AVEVA Engineering","CGWAVEVA04PD","CGWAVEVA04PD","Production","CGWAVEVA04PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2017-02-08 7:13","neishg","(2) Productivity Important","Item Created"
"a8m6300000004QBAAY","AVEVA Engineering","CGWAVEVA05PD","CGWAVEVA05PD","Production","CGWAVEVA05PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2017-02-08 7:14","neishg","(2) Productivity Important","Item Created"
"a8m6300000004QCAAY","AVEVA Engineering","CGWAVEVA06PD","CGWAVEVA06PD","Production","CGWAVEVA06PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","","Windows 2012R2","","Windows Server","2017-02-08 7:14","neishg","(2) Productivity Important","Item Created"
"a8m6300000004QDAAY","AVEVA Engineering","CGWAVEVA07PD","CGWAVEVA07PD","Production","CGWAVEVA07PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2017-02-08 7:15","neishg","(2) Productivity Important","Item Created"
"a8m6300000004QEAAY","AVEVA Engineering","CGWAVEVA08PD","CGWAVEVA08PD","Production","CGWAVEVA08PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2017-02-08 7:15","neishg","(2) Productivity Important","Item Created"
"a8m6300000004QFAAY","AVEVA Engineering","CGWAVEVA09PD","CGWAVEVA09PD","Production","CGWAVEVA09PD","VMware, Inc.","VMware, Inc. VMware Virtual Platform","Windows 2012 R2 Standard","Windows 2012R2","","Windows Server","2017-02-08 7:16","neishg","(2) Productivity Important","Item Created"
"a8m6300000003LwAAI","Blackberry Enterprise Server 12 (BES)","CGWBES12CCPD","CGWBES12CCPD","Production","CGWBES12CCPD","VMware, Inc.","Unknown","Windows 2012 R2 Standard","6.3.9600","","Windows Server","2016-09-30 16:15","mid_husky","(5) Mission Critical","Item Updated"
"a8m6300000004QGAAY","Blackberry Enterprise Server 12 (BES)","CGWBES12CCTS","CGWBES12CCTS","Test","CGWBES12CCTS","VMware, Inc.","VMware, Inc. VMware Virtual Platform","","","","Windows Server","2016-07-28 12:20","kumarsr","(1) Non-Critical","Item Created"
